device_id,first_seen,associated_customer_ids
dev_0000003525,2026-02-15,cust_0000003081
dev_0000003526,2024-03-29,cust_0000003082
dev_0000003527,2024-03-29,cust_0000003082
dev_0000003528,2024-04-02,cust_0000003083
dev_0000003529,2026-02-24,cust_0000003084
dev_0000003530,2025-02-17,cust_0000003085
dev_0000003531,2024-04-17,cust_0000003086
dev_0000003532,2024-04-17,cust_0000003086
dev_0000003533,2024-04-26,cust_0000003087
dev_0000003534,2024-04-26,cust_0000003087
dev_0000003535,2025-06-21,cust_0000003088
dev_0000003536,2025-06-21,cust_0000003088
dev_0000003537,2025-11-30,cust_0000003089
dev_0000003538,2025-11-30,cust_0000003089
dev_0000003539,2025-12-17,cust_0000003090
dev_0000003540,2024-03-31,cust_0000003091
dev_0000003541,2024-01-12,cust_0000003092
dev_0000003542,2025-06-28,cust_0000003093
dev_0000003543,2024-07-21,cust_0000003094
dev_0000003544,2025-07-11,cust_0000003095
dev_0000003545,2024-06-14,cust_0000003096
dev_0000003546,2024-08-30,cust_0000003097
dev_0000003547,2025-01-13,cust_0000003098
dev_0000003548,2024-10-06,cust_0000003099
dev_0000003549,2024-10-06,cust_0000003099
dev_0000003550,2024-08-24,cust_0000003100
dev_0000003551,2025-07-30,cust_0000003101
dev_0000003552,2024-11-19,cust_0000003102
dev_0000003553,2025-12-26,cust_0000003103
dev_0000003554,2025-12-16,cust_0000003104
dev_0000003555,2026-02-13,cust_0000003105
dev_0000003556,2025-04-16,cust_0000003106
dev_0000003557,2024-08-15,cust_0000003107
dev_0000003558,2024-02-18,cust_0000003108
dev_0000003559,2026-03-03,cust_0000003109
dev_0000003560,2026-04-30,cust_0000003110
dev_0000003561,2025-08-26,cust_0000003111
dev_0000003562,2025-09-21,cust_0000003112
dev_0000003563,2024-12-13,cust_0000003113
dev_0000003564,2024-06-10,cust_0000003114
dev_0000003565,2025-10-04,cust_0000003115
dev_0000003566,2025-10-04,cust_0000003115
dev_0000003567,2024-07-17,cust_0000003116
dev_0000003568,2026-01-12,cust_0000003117
dev_0000003569,2024-03-04,cust_0000003118
dev_0000003570,2024-09-06,cust_0000003119
dev_0000003571,2023-12-15,cust_0000003120
dev_0000003572,2023-12-15,cust_0000003120
dev_0000003573,2025-01-16,cust_0000003121
dev_0000003574,2026-03-21,cust_0000003122
dev_0000003575,2024-01-28,cust_0000003123
dev_0000003576,2024-01-28,cust_0000003123
dev_0000003577,2026-02-02,cust_0000003124
dev_0000003578,2026-03-11,cust_0000003125
dev_0000003579,2025-06-21,cust_0000003126
dev_0000003580,2024-10-06,cust_0000003127
dev_0000003581,2025-04-29,cust_0000003128
dev_0000003582,2025-06-03,cust_0000003129
dev_0000003583,2025-11-25,cust_0000003130
dev_0000003584,2025-08-10,cust_0000003131
dev_0000003585,2024-06-09,cust_0000003132
dev_0000003586,2024-01-23,cust_0000003133
dev_0000003587,2024-01-24,cust_0000003134
dev_0000003588,2025-06-21,cust_0000003135
dev_0000003589,2024-09-04,cust_0000003136
dev_0000003590,2024-03-10,cust_0000003137
dev_0000003591,2025-01-17,cust_0000003138
dev_0000003592,2025-04-25,cust_0000003139
dev_0000003593,2024-04-19,cust_0000003140
dev_0000003594,2024-04-19,cust_0000003140
dev_0000003595,2024-04-27,cust_0000003141
dev_0000003596,2024-08-11,cust_0000003142
dev_0000003597,2024-09-07,cust_0000003143
dev_0000003598,2024-09-07,cust_0000003143
dev_0000003599,2024-06-20,cust_0000003144
dev_0000003600,2024-11-07,cust_0000003145
dev_0000003601,2024-06-29,cust_0000003146
dev_0000003602,2024-11-07,cust_0000003147
dev_0000003603,2026-03-01,cust_0000003148
dev_0000003604,2024-11-29,cust_0000003149
dev_0000003605,2026-04-22,cust_0000003150
dev_0000003606,2024-03-07,cust_0000003151
dev_0000003607,2025-08-29,cust_0000003152
dev_0000003608,2024-05-04,cust_0000003153
dev_0000003609,2025-04-27,cust_0000003154
dev_0000003610,2024-02-04,cust_0000003155
dev_0000003611,2025-08-30,cust_0000003156
dev_0000003612,2025-12-14,cust_0000003157
dev_0000003613,2024-12-16,cust_0000003158
dev_0000003614,2026-03-26,cust_0000003159
dev_0000003615,2025-03-01,cust_0000003160
dev_0000003616,2025-03-01,cust_0000003160
dev_0000003617,2024-06-23,cust_0000003161
dev_0000003618,2024-06-23,cust_0000003161
dev_0000003619,2025-02-12,cust_0000003162
dev_0000003620,2025-04-11,cust_0000003163
dev_0000003621,2025-04-03,cust_0000003164
dev_0000003622,2024-07-03,cust_0000003165
dev_0000003623,2024-10-04,cust_0000003166
dev_0000003624,2024-04-17,cust_0000003167
dev_0000003625,2025-09-12,cust_0000003168
dev_0000003626,2026-03-15,cust_0000003169
dev_0000003627,2025-02-27,cust_0000003170
dev_0000003628,2024-01-25,cust_0000003171
dev_0000003629,2024-01-27,cust_0000003172
dev_0000003630,2024-06-27,cust_0000003173
dev_0000003631,2025-10-25,cust_0000003174
dev_0000003632,2025-10-25,cust_0000003174
dev_0000003633,2024-12-07,cust_0000003175
dev_0000003634,2026-02-17,cust_0000003176
dev_0000003635,2026-05-01,cust_0000003177
dev_0000003636,2025-11-29,cust_0000003178
dev_0000003637,2024-11-04,cust_0000003179
dev_0000003638,2025-09-04,cust_0000003180
dev_0000003639,2025-09-04,cust_0000003180
dev_0000003640,2025-10-01,cust_0000003181
dev_0000003641,2024-03-13,cust_0000003182
dev_0000003642,2024-12-04,cust_0000003183
dev_0000003643,2025-12-28,cust_0000003184
dev_0000003644,2026-05-02,cust_0000003185
dev_0000003645,2026-03-24,cust_0000003186
dev_0000003646,2024-05-04,cust_0000003187
dev_0000003647,2024-12-01,cust_0000003188
dev_0000003648,2024-02-12,cust_0000003189
dev_0000003649,2024-02-12,cust_0000003189
dev_0000003650,2025-10-11,cust_0000003190
dev_0000003651,2024-09-07,cust_0000003191
dev_0000003652,2024-01-25,cust_0000003192
dev_0000003653,2024-01-25,cust_0000003192
dev_0000003654,2024-02-08,cust_0000003193
dev_0000003655,2025-05-24,cust_0000003194
dev_0000003656,2024-03-26,cust_0000003195
dev_0000003657,2025-11-22,cust_0000003196
dev_0000003658,2024-02-05,cust_0000003197
dev_0000003659,2025-04-10,cust_0000003198
dev_0000003660,2024-01-01,cust_0000003199
dev_0000003661,2024-01-06,cust_0000003200
dev_0000003662,2023-12-28,cust_0000003201
dev_0000003663,2024-05-31,cust_0000003202
dev_0000003664,2023-12-24,cust_0000003203
dev_0000003665,2025-08-05,cust_0000003204
dev_0000003666,2026-01-13,cust_0000003205
dev_0000003667,2025-10-30,cust_0000003206
dev_0000003668,2026-02-03,cust_0000003207
dev_0000003669,2026-01-31,cust_0000003208
dev_0000003670,2026-03-25,cust_0000003209
dev_0000003671,2024-05-07,cust_0000003210
dev_0000003672,2024-02-12,cust_0000003211
dev_0000003673,2025-04-03,cust_0000003212
dev_0000003674,2024-09-01,cust_0000003213
dev_0000003675,2024-01-25,cust_0000003214
dev_0000003676,2024-11-25,cust_0000003215
dev_0000003677,2024-03-04,cust_0000003216
dev_0000003678,2026-01-12,cust_0000003217
dev_0000003679,2024-06-07,cust_0000003218
dev_0000003680,2024-08-09,cust_0000003219
dev_0000003681,2024-02-14,cust_0000003220
dev_0000003682,2024-02-01,cust_0000003221
dev_0000003683,2024-06-24,cust_0000003222
dev_0000003684,2025-04-15,cust_0000003223
dev_0000003685,2025-04-15,cust_0000003223
dev_0000003686,2026-04-18,cust_0000003224
dev_0000003687,2025-09-20,cust_0000003225
dev_0000003688,2026-02-20,cust_0000003226
dev_0000003689,2025-07-25,cust_0000003227
dev_0000003690,2025-07-25,cust_0000003227
dev_0000003691,2025-07-07,cust_0000003228
dev_0000003692,2025-07-07,cust_0000003228
dev_0000003693,2024-11-22,cust_0000003229
dev_0000003694,2023-12-30,cust_0000003230
dev_0000003695,2026-02-11,cust_0000003231
dev_0000003696,2024-09-13,cust_0000003232
dev_0000003697,2024-11-06,cust_0000003233
dev_0000003698,2024-10-30,cust_0000003234
dev_0000003699,2025-07-07,cust_0000003235
dev_0000003700,2025-11-12,cust_0000003236
dev_0000003701,2025-06-05,cust_0000003237
dev_0000003702,2025-01-08,cust_0000003238
dev_0000003703,2025-05-26,cust_0000003239
dev_0000003704,2025-10-11,cust_0000003240
dev_0000003705,2026-02-26,cust_0000003241
dev_0000003706,2025-10-06,cust_0000003242
dev_0000003707,2025-05-27,cust_0000003243
dev_0000003708,2024-03-19,cust_0000003244
dev_0000003709,2025-05-20,cust_0000003245
dev_0000003710,2024-09-28,cust_0000003246
dev_0000003711,2024-06-04,cust_0000003247
dev_0000003712,2026-03-24,cust_0000003248
dev_0000003713,2024-03-07,cust_0000003249
dev_0000003714,2024-06-25,cust_0000003250
dev_0000003715,2025-11-07,cust_0000003251
dev_0000003716,2024-04-25,cust_0000003252
dev_0000003717,2025-08-14,cust_0000003253
dev_0000003718,2024-09-25,cust_0000003254
dev_0000003719,2024-01-17,cust_0000003255
dev_0000003720,2024-07-15,cust_0000003256
dev_0000003721,2025-10-08,cust_0000003257
dev_0000003722,2025-12-11,cust_0000003258
dev_0000003723,2024-05-26,cust_0000003259
dev_0000003724,2025-07-12,cust_0000003260
dev_0000003725,2025-09-11,cust_0000003261
dev_0000003726,2025-12-17,cust_0000003262
dev_0000003727,2025-12-17,cust_0000003262
dev_0000003728,2024-10-09,cust_0000003263
dev_0000003729,2024-11-15,cust_0000003264
dev_0000003730,2024-11-15,cust_0000003264
dev_0000003731,2024-03-16,cust_0000003265
dev_0000003732,2024-03-16,cust_0000003265
dev_0000003733,2025-07-26,cust_0000003266
dev_0000003734,2025-06-12,cust_0000003267
dev_0000003735,2025-11-29,cust_0000003268
dev_0000003736,2024-02-01,cust_0000003269
dev_0000003737,2024-02-01,cust_0000003269
dev_0000003738,2024-06-14,cust_0000003270
dev_0000003739,2026-03-18,cust_0000003271
dev_0000003740,2024-06-01,cust_0000003272
dev_0000003741,2024-09-11,cust_0000003273
dev_0000003742,2024-11-23,cust_0000003274
dev_0000003743,2024-12-25,cust_0000003275
dev_0000003744,2024-07-19,cust_0000003276
dev_0000003745,2024-09-30,cust_0000003277
dev_0000003746,2024-01-02,cust_0000003278
dev_0000003747,2025-07-03,cust_0000003279
dev_0000003748,2025-07-27,cust_0000003280
dev_0000003749,2025-09-12,cust_0000003281
dev_0000003750,2024-04-19,cust_0000003282
dev_0000003751,2025-07-27,cust_0000003283
dev_0000003752,2025-04-17,cust_0000003284
dev_0000003753,2026-01-31,cust_0000003285
dev_0000003754,2025-05-29,cust_0000003286
dev_0000003755,2025-09-27,cust_0000003287
dev_0000003756,2026-01-28,cust_0000003288
dev_0000003757,2024-09-11,cust_0000003289
dev_0000003758,2026-03-24,cust_0000003290
dev_0000003759,2025-07-07,cust_0000003291
dev_0000003760,2024-02-05,cust_0000003292
dev_0000003761,2024-07-17,cust_0000003293
dev_0000003762,2025-05-03,cust_0000003294
dev_0000003763,2024-01-09,cust_0000003295
dev_0000003764,2025-07-25,cust_0000003296
dev_0000003765,2025-07-25,cust_0000003296
dev_0000003766,2025-11-05,cust_0000003297
dev_0000003767,2026-02-10,cust_0000003298
dev_0000003768,2025-04-25,cust_0000003299
dev_0000003769,2025-04-25,cust_0000003299
dev_0000003770,2024-02-12,cust_0000003300
dev_0000003771,2024-04-08,cust_0000003301
dev_0000003772,2026-04-22,cust_0000003302
dev_0000003773,2025-03-15,cust_0000003303
dev_0000003774,2024-01-18,cust_0000003304
dev_0000003775,2025-10-29,cust_0000003305
dev_0000003776,2025-06-15,cust_0000003306
dev_0000003777,2024-08-02,cust_0000003307
dev_0000003778,2025-07-16,cust_0000003308
dev_0000003779,2025-07-16,cust_0000003308
dev_0000003780,2024-05-09,cust_0000003309
dev_0000003781,2024-07-25,cust_0000003310
dev_0000003782,2026-03-19,cust_0000003311
dev_0000003783,2024-08-06,cust_0000003312
dev_0000003784,2025-01-30,cust_0000003313
dev_0000003785,2024-05-08,cust_0000003314
dev_0000003786,2025-12-04,cust_0000003315
dev_0000003787,2025-04-24,cust_0000003316
dev_0000003788,2023-12-31,cust_0000003317
dev_0000003789,2025-01-13,cust_0000003318
dev_0000003790,2025-04-30,cust_0000003319
dev_0000003791,2024-03-21,cust_0000003320
dev_0000003792,2024-12-17,cust_0000003321
dev_0000003793,2025-04-29,cust_0000003322
dev_0000003794,2025-02-24,cust_0000003323
dev_0000003795,2024-05-02,cust_0000003324
dev_0000003796,2024-05-02,cust_0000003324
dev_0000003797,2025-06-01,cust_0000003325
dev_0000003798,2024-12-26,cust_0000003326
dev_0000003799,2024-09-27,cust_0000003327
dev_0000003800,2026-03-01,cust_0000003328
dev_0000003801,2025-01-18,cust_0000003329
dev_0000003802,2024-04-04,cust_0000003330
dev_0000003803,2025-02-18,cust_0000003331
dev_0000003804,2025-02-04,cust_0000003332
dev_0000003805,2024-05-14,cust_0000003333
dev_0000003806,2024-04-11,cust_0000003334
dev_0000003807,2024-04-11,cust_0000003334
dev_0000003808,2024-09-13,cust_0000003335
dev_0000003809,2024-10-26,cust_0000003336
dev_0000003810,2024-05-12,cust_0000003337
dev_0000003811,2024-05-12,cust_0000003337
dev_0000003812,2025-11-27,cust_0000003338
dev_0000003813,2025-09-01,cust_0000003339
dev_0000003814,2024-10-11,cust_0000003340
dev_0000003815,2025-01-08,cust_0000003341
dev_0000003816,2025-01-08,cust_0000003341
dev_0000003817,2024-12-27,cust_0000003342
dev_0000003818,2024-12-27,cust_0000003342
dev_0000003819,2026-04-26,cust_0000003343
dev_0000003820,2026-04-26,cust_0000003343
dev_0000003821,2025-04-09,cust_0000003344
dev_0000003822,2024-06-19,cust_0000003345
dev_0000003823,2025-05-12,cust_0000003346
dev_0000003824,2024-07-07,cust_0000003347
dev_0000003825,2025-03-23,cust_0000003348
dev_0000003826,2026-04-13,cust_0000003349
dev_0000003827,2025-08-18,cust_0000003350
dev_0000003828,2024-02-03,cust_0000003351
dev_0000003829,2025-09-11,cust_0000003352
dev_0000003830,2026-02-23,cust_0000003353
dev_0000003831,2025-01-15,cust_0000003354
dev_0000003832,2024-02-23,cust_0000003355
dev_0000003833,2025-06-28,cust_0000003356
dev_0000003834,2025-06-28,cust_0000003356
dev_0000003835,2025-02-18,cust_0000003357
dev_0000003836,2024-09-11,cust_0000003358
dev_0000003837,2025-04-08,cust_0000003359
dev_0000003838,2024-06-12,cust_0000003360
dev_0000003839,2024-06-12,cust_0000003360
dev_0000003840,2025-10-13,cust_0000003361
dev_0000003841,2026-03-11,cust_0000003362
dev_0000003842,2026-04-16,cust_0000003363
dev_0000003843,2026-04-16,cust_0000003363
dev_0000003844,2024-06-17,cust_0000003364
dev_0000003845,2024-05-03,cust_0000003365
dev_0000003846,2025-08-20,cust_0000003366
dev_0000003847,2025-11-03,cust_0000003367
dev_0000003848,2026-04-29,cust_0000003368
dev_0000003849,2025-01-29,cust_0000003369
dev_0000003850,2026-03-20,cust_0000003370
dev_0000003851,2026-04-17,cust_0000003371
dev_0000003852,2024-03-27,cust_0000003372
dev_0000003853,2024-03-27,cust_0000003372
dev_0000003854,2025-09-01,cust_0000003373
dev_0000003855,2025-10-01,cust_0000003374
dev_0000003856,2025-10-01,cust_0000003374
dev_0000003857,2025-08-25,cust_0000003375
dev_0000003858,2025-08-25,cust_0000003375
dev_0000003859,2025-08-19,cust_0000003376
dev_0000003860,2024-12-29,cust_0000003377
dev_0000003861,2024-12-29,cust_0000003377
dev_0000003862,2023-12-15,cust_0000003378
dev_0000003863,2024-11-11,cust_0000003379
dev_0000003864,2025-03-01,cust_0000003380
dev_0000003865,2025-03-01,cust_0000003380
dev_0000003866,2024-05-07,cust_0000003381
dev_0000003867,2024-01-26,cust_0000003382
dev_0000003868,2024-01-26,cust_0000003382
dev_0000003869,2024-10-21,cust_0000003383
dev_0000003870,2024-01-07,cust_0000003384
dev_0000003871,2024-01-07,cust_0000003384
dev_0000003872,2025-10-14,cust_0000003385
dev_0000003873,2024-07-25,cust_0000003386
dev_0000003874,2025-11-25,cust_0000003387
dev_0000003875,2024-01-09,cust_0000003388
dev_0000003876,2025-02-18,cust_0000003389
dev_0000003877,2024-02-23,cust_0000003390
dev_0000003878,2024-11-19,cust_0000003391
dev_0000003879,2024-12-21,cust_0000003392
dev_0000003880,2024-12-21,cust_0000003392
dev_0000003881,2025-12-27,cust_0000003393
dev_0000003882,2025-03-18,cust_0000003394
dev_0000003883,2025-10-02,cust_0000003395
dev_0000003884,2025-01-07,cust_0000003396
dev_0000003885,2025-01-07,cust_0000003396
dev_0000003886,2024-03-12,cust_0000003397
dev_0000003887,2025-11-12,cust_0000003398
dev_0000003888,2024-02-01,cust_0000003399
dev_0000003889,2025-04-14,cust_0000003400
dev_0000003890,2026-04-13,cust_0000003401
dev_0000003891,2026-04-13,cust_0000003401
dev_0000003892,2026-04-25,cust_0000003402
dev_0000003893,2025-06-22,cust_0000003403
dev_0000003894,2025-06-22,cust_0000003403
dev_0000003895,2025-01-26,cust_0000003404
dev_0000003896,2026-01-01,cust_0000003405
dev_0000003897,2024-01-16,cust_0000003406
dev_0000003898,2024-01-16,cust_0000003406
dev_0000003899,2026-03-26,cust_0000003407
dev_0000003900,2026-03-26,cust_0000003407
dev_0000003901,2025-10-22,cust_0000003408
dev_0000003902,2024-10-05,cust_0000003409
dev_0000003903,2026-03-10,cust_0000003410
dev_0000003904,2026-03-19,cust_0000003411
dev_0000003905,2025-03-27,cust_0000003412
dev_0000003906,2025-10-21,cust_0000003413
dev_0000003907,2025-09-26,cust_0000003414
dev_0000003908,2024-10-20,cust_0000003415
dev_0000003909,2024-01-22,cust_0000003416
dev_0000003910,2024-01-22,cust_0000003416
dev_0000003911,2024-09-13,cust_0000003417
dev_0000003912,2026-02-17,cust_0000003418
dev_0000003913,2025-11-13,cust_0000003419
dev_0000003914,2025-11-13,cust_0000003419
dev_0000003915,2024-05-19,cust_0000003420
dev_0000003916,2024-05-19,cust_0000003420
dev_0000003917,2024-03-06,cust_0000003421
dev_0000003918,2025-10-10,cust_0000003422
dev_0000003919,2026-04-28,cust_0000003423
dev_0000003920,2026-03-01,cust_0000003424
dev_0000003921,2026-03-01,cust_0000003424
dev_0000003922,2025-05-26,cust_0000003425
dev_0000003923,2025-05-26,cust_0000003425
dev_0000003924,2026-01-09,cust_0000003426
dev_0000003925,2026-03-14,cust_0000003427
dev_0000003926,2024-01-10,cust_0000003428
dev_0000003927,2025-09-29,cust_0000003429
dev_0000003928,2025-09-29,cust_0000003429
dev_0000003929,2025-08-14,cust_0000003430
dev_0000003930,2024-01-01,cust_0000003431
dev_0000003931,2025-08-14,cust_0000003432
dev_0000003932,2025-03-01,cust_0000003433
dev_0000003933,2025-03-01,cust_0000003433
dev_0000003934,2025-07-29,cust_0000003434
dev_0000003935,2025-07-29,cust_0000003434
dev_0000003936,2023-12-21,cust_0000003435
dev_0000003937,2025-03-01,cust_0000003436
dev_0000003938,2025-03-01,cust_0000003436
dev_0000003939,2024-09-10,cust_0000003437
dev_0000003940,2026-02-18,cust_0000003438
dev_0000003941,2023-12-27,cust_0000003439
dev_0000003942,2025-03-18,cust_0000003440
dev_0000003943,2024-09-25,cust_0000003441
dev_0000003944,2024-09-25,cust_0000003441
dev_0000003945,2025-11-20,cust_0000003442
dev_0000003946,2024-06-26,cust_0000003443
dev_0000003947,2024-06-26,cust_0000003443
dev_0000003948,2024-08-01,cust_0000003444
dev_0000003949,2025-09-21,cust_0000003445
dev_0000003950,2024-06-20,cust_0000003446
dev_0000003951,2026-04-23,cust_0000003447
dev_0000003952,2024-12-11,cust_0000003448
dev_0000003953,2024-12-11,cust_0000003448
dev_0000003954,2025-06-25,cust_0000003449
dev_0000003955,2025-04-28,cust_0000003450
dev_0000003956,2025-11-01,cust_0000003451
dev_0000003957,2026-01-02,cust_0000003452
dev_0000003958,2026-01-02,cust_0000003452
dev_0000003959,2026-03-30,cust_0000003453
dev_0000003960,2024-11-14,cust_0000003454
dev_0000003961,2024-06-17,cust_0000003455
dev_0000003962,2024-09-05,cust_0000003456
dev_0000003963,2026-03-15,cust_0000003457
dev_0000003964,2025-03-28,cust_0000003458
dev_0000003965,2024-08-07,cust_0000003459
dev_0000003966,2024-08-07,cust_0000003459
dev_0000003967,2025-04-14,cust_0000003460
dev_0000003968,2025-06-24,cust_0000003461
dev_0000003969,2026-01-26,cust_0000003462
dev_0000003970,2025-06-07,cust_0000003463
dev_0000003971,2026-02-26,cust_0000003464
dev_0000003972,2026-02-26,cust_0000003464
dev_0000003973,2025-07-15,cust_0000003465
dev_0000003974,2025-05-16,cust_0000003466
dev_0000003975,2025-12-05,cust_0000003467
dev_0000003976,2024-08-04,cust_0000003468
dev_0000003977,2024-04-17,cust_0000003469
dev_0000003978,2025-02-04,cust_0000003470
dev_0000003979,2025-02-04,cust_0000003470
dev_0000003980,2024-06-15,cust_0000003471
dev_0000003981,2024-03-29,cust_0000003472
dev_0000003982,2025-12-09,cust_0000003473
dev_0000003983,2024-02-29,cust_0000003474
dev_0000003984,2025-09-10,cust_0000003475
dev_0000003985,2024-07-25,cust_0000003476
dev_0000003986,2024-07-25,cust_0000003476
dev_0000003987,2023-12-28,cust_0000003477
dev_0000003988,2024-01-26,cust_0000003478
dev_0000003989,2024-09-19,cust_0000003479
