instrument_id,first_seen,associated_customer_ids
inst_0000003414,2024-08-25,cust_0000002940
inst_0000003415,2026-01-31,cust_0000002941
inst_0000003416,2024-09-01,cust_0000002942
inst_0000003417,2025-11-21,cust_0000002943
inst_0000003418,2025-08-06,cust_0000002944
inst_0000003419,2024-05-08,cust_0000002945
inst_0000003420,2024-10-24,cust_0000002946
inst_0000003421,2025-04-20,cust_0000002947
inst_0000003422,2025-04-20,cust_0000002947
inst_0000003423,2026-02-06,cust_0000002948
inst_0000003424,2024-03-28,cust_0000002949
inst_0000003425,2024-08-02,cust_0000002950
inst_0000003426,2024-10-11,cust_0000002951
inst_0000003427,2024-11-30,cust_0000002952
inst_0000003428,2024-11-30,cust_0000002952
inst_0000003429,2025-10-06,cust_0000002953
inst_0000003430,2026-02-02,cust_0000002954
inst_0000003431,2025-01-19,cust_0000002955
inst_0000003432,2024-04-22,cust_0000002956
inst_0000003433,2024-04-22,cust_0000002956
inst_0000003434,2025-03-09,cust_0000002957
inst_0000003435,2024-12-04,cust_0000002958
inst_0000003436,2026-04-29,cust_0000002959
inst_0000003437,2024-02-10,cust_0000002960
inst_0000003438,2025-11-29,cust_0000002961
inst_0000003439,2024-05-23,cust_0000002962
inst_0000003440,2025-02-03,cust_0000002963
inst_0000003441,2025-06-27,cust_0000002964
inst_0000003442,2025-02-19,cust_0000002965
inst_0000003443,2025-06-07,cust_0000002966
inst_0000003444,2025-09-15,cust_0000002967
inst_0000003445,2026-01-12,cust_0000002968
inst_0000003446,2023-12-15,cust_0000002969
inst_0000003447,2026-04-18,cust_0000002970
inst_0000003448,2025-07-17,cust_0000002971
inst_0000003449,2025-03-20,cust_0000002972
inst_0000003450,2024-08-03,cust_0000002973
inst_0000003451,2023-12-28,cust_0000002974
inst_0000003452,2024-01-14,cust_0000002975
inst_0000003453,2026-04-06,cust_0000002976
inst_0000003454,2025-01-13,cust_0000002977
inst_0000003455,2025-03-13,cust_0000002978
inst_0000003456,2024-04-05,cust_0000002979
inst_0000003457,2024-11-07,cust_0000002980
inst_0000003458,2024-11-07,cust_0000002980
inst_0000003459,2025-06-30,cust_0000002981
inst_0000003460,2025-08-21,cust_0000002982
inst_0000003461,2024-06-22,cust_0000002983
inst_0000003462,2024-03-10,cust_0000002984
inst_0000003463,2026-02-16,cust_0000002985
inst_0000003464,2025-09-21,cust_0000002986
inst_0000003465,2025-02-15,cust_0000002987
inst_0000003466,2025-11-08,cust_0000002988
inst_0000003467,2025-06-03,cust_0000002989
inst_0000003468,2025-03-13,cust_0000002990
inst_0000003469,2025-01-25,cust_0000002991
inst_0000003470,2025-01-25,cust_0000002991
inst_0000003471,2024-09-22,cust_0000002992
inst_0000003472,2024-09-25,cust_0000002993
inst_0000003473,2024-10-27,cust_0000002994
inst_0000003474,2025-08-15,cust_0000002995
inst_0000003475,2025-08-15,cust_0000002995
inst_0000003476,2025-09-20,cust_0000002996
inst_0000003477,2025-08-20,cust_0000002997
inst_0000003478,2026-02-16,cust_0000002998
inst_0000003479,2026-04-01,cust_0000002999
inst_0000003480,2025-05-16,cust_0000003000
inst_0000003481,2024-01-27,cust_0000003001
inst_0000003482,2026-04-21,cust_0000003002
inst_0000003483,2024-03-08,cust_0000003003
inst_0000003484,2024-05-22,cust_0000003004
inst_0000003485,2025-12-14,cust_0000003005
inst_0000003486,2024-01-15,cust_0000003006
inst_0000003487,2023-12-17,cust_0000003007
inst_0000003488,2026-03-30,cust_0000003008
inst_0000003489,2026-03-30,cust_0000003008
inst_0000003490,2024-05-18,cust_0000003009
inst_0000003491,2024-01-30,cust_0000003010
inst_0000003492,2024-08-28,cust_0000003011
inst_0000003493,2026-04-01,cust_0000003012
inst_0000003494,2025-02-11,cust_0000003013
inst_0000003495,2026-04-18,cust_0000003014
inst_0000003496,2026-03-07,cust_0000003015
inst_0000003497,2025-04-26,cust_0000003016
inst_0000003498,2024-09-28,cust_0000003017
inst_0000003499,2024-04-02,cust_0000003018
inst_0000003500,2024-04-02,cust_0000003018
inst_0000003501,2024-09-14,cust_0000003019
inst_0000003502,2025-01-11,cust_0000003020
inst_0000003503,2026-01-30,cust_0000003021
inst_0000003504,2025-07-09,cust_0000003022
inst_0000003505,2024-03-09,cust_0000003023
inst_0000003506,2025-02-25,cust_0000003024
inst_0000003507,2024-03-22,cust_0000003025
inst_0000003508,2024-08-24,cust_0000003026
inst_0000003509,2024-08-24,cust_0000003026
inst_0000003510,2024-01-28,cust_0000003027
inst_0000003511,2026-02-14,cust_0000003028
inst_0000003512,2026-02-14,cust_0000003028
inst_0000003513,2025-07-22,cust_0000003029
inst_0000003514,2026-02-19,cust_0000003030
inst_0000003515,2025-06-02,cust_0000003031
inst_0000003516,2025-06-02,cust_0000003031
inst_0000003517,2024-09-07,cust_0000003032
inst_0000003518,2025-01-28,cust_0000003033
inst_0000003519,2025-01-28,cust_0000003033
inst_0000003520,2025-11-04,cust_0000003034
inst_0000003521,2024-06-26,cust_0000003035
inst_0000003522,2024-06-24,cust_0000003036
inst_0000003523,2024-10-10,cust_0000003037
inst_0000003524,2024-11-21,cust_0000003038
inst_0000003525,2025-06-16,cust_0000003039
inst_0000003526,2025-01-25,cust_0000003040
inst_0000003527,2024-02-09,cust_0000003041
inst_0000003528,2026-03-18,cust_0000003042
inst_0000003529,2026-03-18,cust_0000003042
inst_0000003530,2024-01-15,cust_0000003043
inst_0000003531,2025-06-04,cust_0000003044
inst_0000003532,2025-04-05,cust_0000003045
inst_0000003533,2025-04-05,cust_0000003045
inst_0000003534,2024-09-05,cust_0000003046
inst_0000003535,2024-09-24,cust_0000003047
inst_0000003536,2026-03-24,cust_0000003048
inst_0000003537,2025-05-12,cust_0000003049
inst_0000003538,2025-08-15,cust_0000003050
inst_0000003539,2024-05-10,cust_0000003051
inst_0000003540,2024-05-10,cust_0000003051
inst_0000003541,2024-01-19,cust_0000003052
inst_0000003542,2025-01-07,cust_0000003053
inst_0000003543,2024-07-02,cust_0000003054
inst_0000003544,2025-03-26,cust_0000003055
inst_0000003545,2026-04-26,cust_0000003056
inst_0000003546,2026-04-26,cust_0000003056
inst_0000003547,2025-04-27,cust_0000003057
inst_0000003548,2025-04-27,cust_0000003057
inst_0000003549,2024-07-10,cust_0000003058
inst_0000003550,2024-07-10,cust_0000003058
inst_0000003551,2024-05-10,cust_0000003059
inst_0000003552,2025-04-27,cust_0000003060
inst_0000003553,2026-03-14,cust_0000003061
inst_0000003554,2024-01-26,cust_0000003062
inst_0000003555,2025-09-13,cust_0000003063
inst_0000003556,2024-06-20,cust_0000003064
inst_0000003557,2025-07-16,cust_0000003065
inst_0000003558,2025-01-26,cust_0000003066
inst_0000003559,2025-04-14,cust_0000003067
inst_0000003560,2025-04-14,cust_0000003067
inst_0000003561,2025-01-14,cust_0000003068
inst_0000003562,2024-05-22,cust_0000003069
inst_0000003563,2024-09-03,cust_0000003070
inst_0000003564,2024-10-19,cust_0000003071
inst_0000003565,2025-04-10,cust_0000003072
inst_0000003566,2024-03-08,cust_0000003073
inst_0000003567,2026-03-24,cust_0000003074
inst_0000003568,2026-04-08,cust_0000003075
inst_0000003569,2024-05-02,cust_0000003076
inst_0000003570,2025-09-23,cust_0000003077
inst_0000003571,2025-08-20,cust_0000003078
inst_0000003572,2025-06-08,cust_0000003079
inst_0000003573,2025-04-14,cust_0000003080
inst_0000003574,2026-02-15,cust_0000003081
inst_0000003575,2024-03-29,cust_0000003082
inst_0000003576,2024-04-02,cust_0000003083
inst_0000003577,2026-02-24,cust_0000003084
inst_0000003578,2025-02-17,cust_0000003085
inst_0000003579,2025-02-17,cust_0000003085
inst_0000003580,2024-04-17,cust_0000003086
inst_0000003581,2024-04-26,cust_0000003087
inst_0000003582,2025-06-21,cust_0000003088
inst_0000003583,2025-11-30,cust_0000003089
inst_0000003584,2025-12-17,cust_0000003090
inst_0000003585,2025-12-17,cust_0000003090
inst_0000003586,2024-03-31,cust_0000003091
inst_0000003587,2024-01-12,cust_0000003092
inst_0000003588,2025-06-28,cust_0000003093
inst_0000003589,2024-07-21,cust_0000003094
inst_0000003590,2025-07-11,cust_0000003095
inst_0000003591,2024-06-14,cust_0000003096
inst_0000003592,2024-08-30,cust_0000003097
inst_0000003593,2024-08-30,cust_0000003097
inst_0000003594,2025-01-13,cust_0000003098
inst_0000003595,2024-10-06,cust_0000003099
inst_0000003596,2024-08-24,cust_0000003100
inst_0000003597,2025-07-30,cust_0000003101
inst_0000003598,2024-11-19,cust_0000003102
inst_0000003599,2025-12-26,cust_0000003103
inst_0000003600,2025-12-16,cust_0000003104
inst_0000003601,2026-02-13,cust_0000003105
inst_0000003602,2025-04-16,cust_0000003106
inst_0000003603,2025-04-16,cust_0000003106
inst_0000003604,2024-08-15,cust_0000003107
inst_0000003605,2024-02-18,cust_0000003108
inst_0000003606,2026-03-03,cust_0000003109
inst_0000003607,2026-04-30,cust_0000003110
inst_0000003608,2025-08-26,cust_0000003111
inst_0000003609,2025-09-21,cust_0000003112
inst_0000003610,2024-12-13,cust_0000003113
inst_0000003611,2024-06-10,cust_0000003114
inst_0000003612,2024-06-10,cust_0000003114
inst_0000003613,2025-10-04,cust_0000003115
inst_0000003614,2025-10-04,cust_0000003115
inst_0000003615,2024-07-17,cust_0000003116
inst_0000003616,2026-01-12,cust_0000003117
inst_0000003617,2024-03-04,cust_0000003118
inst_0000003618,2024-09-06,cust_0000003119
inst_0000003619,2023-12-15,cust_0000003120
inst_0000003620,2025-01-16,cust_0000003121
inst_0000003621,2026-03-21,cust_0000003122
inst_0000003622,2026-03-21,cust_0000003122
inst_0000003623,2024-01-28,cust_0000003123
inst_0000003624,2026-02-02,cust_0000003124
inst_0000003625,2026-03-11,cust_0000003125
inst_0000003626,2025-06-21,cust_0000003126
inst_0000003627,2024-10-06,cust_0000003127
inst_0000003628,2025-04-29,cust_0000003128
inst_0000003629,2025-06-03,cust_0000003129
inst_0000003630,2025-11-25,cust_0000003130
inst_0000003631,2025-08-10,cust_0000003131
inst_0000003632,2024-06-09,cust_0000003132
inst_0000003633,2024-01-23,cust_0000003133
inst_0000003634,2024-01-24,cust_0000003134
inst_0000003635,2025-06-21,cust_0000003135
inst_0000003636,2024-09-04,cust_0000003136
inst_0000003637,2024-03-10,cust_0000003137
inst_0000003638,2025-01-17,cust_0000003138
inst_0000003639,2025-01-17,cust_0000003138
inst_0000003640,2025-04-25,cust_0000003139
inst_0000003641,2024-04-19,cust_0000003140
inst_0000003642,2024-04-19,cust_0000003140
inst_0000003643,2024-04-27,cust_0000003141
inst_0000003644,2024-08-11,cust_0000003142
inst_0000003645,2024-09-07,cust_0000003143
inst_0000003646,2024-06-20,cust_0000003144
inst_0000003647,2024-11-07,cust_0000003145
inst_0000003648,2024-06-29,cust_0000003146
inst_0000003649,2024-11-07,cust_0000003147
inst_0000003650,2024-11-07,cust_0000003147
inst_0000003651,2026-03-01,cust_0000003148
inst_0000003652,2024-11-29,cust_0000003149
inst_0000003653,2026-04-22,cust_0000003150
inst_0000003654,2024-03-07,cust_0000003151
inst_0000003655,2024-03-07,cust_0000003151
inst_0000003656,2025-08-29,cust_0000003152
inst_0000003657,2025-08-29,cust_0000003152
inst_0000003658,2024-05-04,cust_0000003153
inst_0000003659,2025-04-27,cust_0000003154
inst_0000003660,2025-04-27,cust_0000003154
inst_0000003661,2024-02-04,cust_0000003155
inst_0000003662,2025-08-30,cust_0000003156
inst_0000003663,2025-08-30,cust_0000003156
inst_0000003664,2025-12-14,cust_0000003157
inst_0000003665,2024-12-16,cust_0000003158
inst_0000003666,2026-03-26,cust_0000003159
inst_0000003667,2025-03-01,cust_0000003160
inst_0000003668,2024-06-23,cust_0000003161
inst_0000003669,2025-02-12,cust_0000003162
inst_0000003670,2025-04-11,cust_0000003163
inst_0000003671,2025-04-03,cust_0000003164
inst_0000003672,2024-07-03,cust_0000003165
inst_0000003673,2024-10-04,cust_0000003166
inst_0000003674,2024-10-04,cust_0000003166
inst_0000003675,2024-04-17,cust_0000003167
inst_0000003676,2024-04-17,cust_0000003167
inst_0000003677,2025-09-12,cust_0000003168
inst_0000003678,2026-03-15,cust_0000003169
inst_0000003679,2025-02-27,cust_0000003170
inst_0000003680,2024-01-25,cust_0000003171
inst_0000003681,2024-01-27,cust_0000003172
inst_0000003682,2024-06-27,cust_0000003173
inst_0000003683,2025-10-25,cust_0000003174
inst_0000003684,2024-12-07,cust_0000003175
inst_0000003685,2026-02-17,cust_0000003176
inst_0000003686,2026-05-01,cust_0000003177
inst_0000003687,2025-11-29,cust_0000003178
inst_0000003688,2024-11-04,cust_0000003179
inst_0000003689,2025-09-04,cust_0000003180
inst_0000003690,2025-10-01,cust_0000003181
inst_0000003691,2024-03-13,cust_0000003182
inst_0000003692,2024-12-04,cust_0000003183
inst_0000003693,2025-12-28,cust_0000003184
inst_0000003694,2026-05-02,cust_0000003185
inst_0000003695,2026-03-24,cust_0000003186
inst_0000003696,2024-05-04,cust_0000003187
inst_0000003697,2024-12-01,cust_0000003188
inst_0000003698,2024-02-12,cust_0000003189
inst_0000003699,2025-10-11,cust_0000003190
inst_0000003700,2024-09-07,cust_0000003191
inst_0000003701,2024-01-25,cust_0000003192
inst_0000003702,2024-01-25,cust_0000003192
inst_0000003703,2024-02-08,cust_0000003193
inst_0000003704,2025-05-24,cust_0000003194
inst_0000003705,2025-05-24,cust_0000003194
inst_0000003706,2024-03-26,cust_0000003195
inst_0000003707,2025-11-22,cust_0000003196
inst_0000003708,2024-02-05,cust_0000003197
inst_0000003709,2025-04-10,cust_0000003198
inst_0000003710,2024-01-01,cust_0000003199
inst_0000003711,2024-01-06,cust_0000003200
inst_0000003712,2023-12-28,cust_0000003201
inst_0000003713,2023-12-28,cust_0000003201
inst_0000003714,2024-05-31,cust_0000003202
inst_0000003715,2023-12-24,cust_0000003203
inst_0000003716,2025-08-05,cust_0000003204
inst_0000003717,2026-01-13,cust_0000003205
inst_0000003718,2025-10-30,cust_0000003206
inst_0000003719,2026-02-03,cust_0000003207
inst_0000003720,2026-01-31,cust_0000003208
inst_0000003721,2026-01-31,cust_0000003208
inst_0000003722,2026-03-25,cust_0000003209
inst_0000003723,2024-05-07,cust_0000003210
inst_0000003724,2024-02-12,cust_0000003211
inst_0000003725,2025-04-03,cust_0000003212
inst_0000003726,2024-09-01,cust_0000003213
inst_0000003727,2024-01-25,cust_0000003214
inst_0000003728,2024-11-25,cust_0000003215
inst_0000003729,2024-03-04,cust_0000003216
inst_0000003730,2026-01-12,cust_0000003217
inst_0000003731,2024-06-07,cust_0000003218
inst_0000003732,2024-08-09,cust_0000003219
inst_0000003733,2024-02-14,cust_0000003220
inst_0000003734,2024-02-01,cust_0000003221
inst_0000003735,2024-06-24,cust_0000003222
inst_0000003736,2025-04-15,cust_0000003223
inst_0000003737,2026-04-18,cust_0000003224
inst_0000003738,2025-09-20,cust_0000003225
inst_0000003739,2025-09-20,cust_0000003225
inst_0000003740,2026-02-20,cust_0000003226
inst_0000003741,2025-07-25,cust_0000003227
inst_0000003742,2025-07-25,cust_0000003227
inst_0000003743,2025-07-07,cust_0000003228
inst_0000003744,2024-11-22,cust_0000003229
inst_0000003745,2023-12-30,cust_0000003230
inst_0000003746,2026-02-11,cust_0000003231
inst_0000003747,2024-09-13,cust_0000003232
inst_0000003748,2024-11-06,cust_0000003233
inst_0000003749,2024-10-30,cust_0000003234
inst_0000003750,2025-07-07,cust_0000003235
inst_0000003751,2025-11-12,cust_0000003236
inst_0000003752,2025-06-05,cust_0000003237
inst_0000003753,2025-01-08,cust_0000003238
inst_0000003754,2025-05-26,cust_0000003239
inst_0000003755,2025-10-11,cust_0000003240
inst_0000003756,2026-02-26,cust_0000003241
inst_0000003757,2025-10-06,cust_0000003242
inst_0000003758,2025-05-27,cust_0000003243
inst_0000003759,2024-03-19,cust_0000003244
inst_0000003760,2025-05-20,cust_0000003245
inst_0000003761,2024-09-28,cust_0000003246
inst_0000003762,2024-06-04,cust_0000003247
inst_0000003763,2026-03-24,cust_0000003248
inst_0000003764,2024-03-07,cust_0000003249
inst_0000003765,2024-06-25,cust_0000003250
inst_0000003766,2025-11-07,cust_0000003251
inst_0000003767,2024-04-25,cust_0000003252
inst_0000003768,2024-04-25,cust_0000003252
inst_0000003769,2025-08-14,cust_0000003253
inst_0000003770,2024-09-25,cust_0000003254
inst_0000003771,2024-01-17,cust_0000003255
inst_0000003772,2024-07-15,cust_0000003256
inst_0000003773,2025-10-08,cust_0000003257
inst_0000003774,2025-12-11,cust_0000003258
inst_0000003775,2024-05-26,cust_0000003259
inst_0000003776,2024-05-26,cust_0000003259
inst_0000003777,2025-07-12,cust_0000003260
inst_0000003778,2025-09-11,cust_0000003261
inst_0000003779,2025-12-17,cust_0000003262
inst_0000003780,2024-10-09,cust_0000003263
inst_0000003781,2024-11-15,cust_0000003264
inst_0000003782,2024-03-16,cust_0000003265
inst_0000003783,2025-07-26,cust_0000003266
inst_0000003784,2025-06-12,cust_0000003267
inst_0000003785,2025-11-29,cust_0000003268
inst_0000003786,2025-11-29,cust_0000003268
inst_0000003787,2024-02-01,cust_0000003269
inst_0000003788,2024-06-14,cust_0000003270
inst_0000003789,2026-03-18,cust_0000003271
inst_0000003790,2024-06-01,cust_0000003272
inst_0000003791,2024-09-11,cust_0000003273
inst_0000003792,2024-11-23,cust_0000003274
inst_0000003793,2024-12-25,cust_0000003275
inst_0000003794,2024-07-19,cust_0000003276
inst_0000003795,2024-09-30,cust_0000003277
inst_0000003796,2024-01-02,cust_0000003278
inst_0000003797,2024-01-02,cust_0000003278
inst_0000003798,2025-07-03,cust_0000003279
inst_0000003799,2025-07-27,cust_0000003280
inst_0000003800,2025-09-12,cust_0000003281
inst_0000003801,2024-04-19,cust_0000003282
inst_0000003802,2025-07-27,cust_0000003283
inst_0000003803,2025-07-27,cust_0000003283
inst_0000003804,2025-04-17,cust_0000003284
inst_0000003805,2025-04-17,cust_0000003284
inst_0000003806,2026-01-31,cust_0000003285
inst_0000003807,2025-05-29,cust_0000003286
inst_0000003808,2025-05-29,cust_0000003286
inst_0000003809,2025-09-27,cust_0000003287
inst_0000003810,2026-01-28,cust_0000003288
inst_0000003811,2026-01-28,cust_0000003288
inst_0000003812,2024-09-11,cust_0000003289
inst_0000003813,2026-03-24,cust_0000003290
inst_0000003814,2025-07-07,cust_0000003291
inst_0000003815,2024-02-05,cust_0000003292
inst_0000003816,2024-07-17,cust_0000003293
inst_0000003817,2025-05-03,cust_0000003294
inst_0000003818,2024-01-09,cust_0000003295
inst_0000003819,2025-07-25,cust_0000003296
inst_0000003820,2025-11-05,cust_0000003297
inst_0000003821,2025-11-05,cust_0000003297
inst_0000003822,2026-02-10,cust_0000003298
inst_0000003823,2025-04-25,cust_0000003299
inst_0000003824,2025-04-25,cust_0000003299
inst_0000003825,2024-02-12,cust_0000003300
inst_0000003826,2024-02-12,cust_0000003300
inst_0000003827,2024-04-08,cust_0000003301
inst_0000003828,2026-04-22,cust_0000003302
inst_0000003829,2025-03-15,cust_0000003303
inst_0000003830,2024-01-18,cust_0000003304
inst_0000003831,2025-10-29,cust_0000003305
inst_0000003832,2025-06-15,cust_0000003306
inst_0000003833,2024-08-02,cust_0000003307
inst_0000003834,2025-07-16,cust_0000003308
inst_0000003835,2025-07-16,cust_0000003308
inst_0000003836,2024-05-09,cust_0000003309
inst_0000003837,2024-07-25,cust_0000003310
inst_0000003838,2026-03-19,cust_0000003311
inst_0000003839,2024-08-06,cust_0000003312
inst_0000003840,2025-01-30,cust_0000003313
inst_0000003841,2024-05-08,cust_0000003314
inst_0000003842,2025-12-04,cust_0000003315
inst_0000003843,2025-04-24,cust_0000003316
inst_0000003844,2023-12-31,cust_0000003317
inst_0000003845,2025-01-13,cust_0000003318
inst_0000003846,2025-04-30,cust_0000003319
inst_0000003847,2024-03-21,cust_0000003320
inst_0000003848,2024-03-21,cust_0000003320
inst_0000003849,2024-12-17,cust_0000003321
inst_0000003850,2025-04-29,cust_0000003322
inst_0000003851,2025-02-24,cust_0000003323
inst_0000003852,2024-05-02,cust_0000003324
inst_0000003853,2024-05-02,cust_0000003324
